OrderID,ProductID,UnitPrice,Quantity,Discount,DetailPrice
10841,56,38.00,30,0,1140.00
10841,59,55.00,50,0,2750.00
10841,77,13.00,15,0,195.00
10842,11,21.00,15,0,315.00
10842,43,46.00,5,0,230.00
10842,68,12.50,20,0,250.00
10842,70,15.00,12,0,180.00
10843,51,53.00,4,0.25,212.00
10844,22,21.00,35,0,735.00
10845,23,9.00,70,0.1,630.00
10845,35,18.00,25,0.1,450.00
10845,42,14.00,42,0.1,588.00
10845,58,13.25,60,0.1,795.00
10845,64,33.25,48,0,1596.00
10846,4,22.00,21,0,462.00
10846,70,15.00,30,0,450.00
10846,74,10.00,20,0,200.00
10847,1,18.00,80,0.2,1440.00
10847,19,9.20,12,0.2,110.40
10847,37,26.00,60,0.2,1560.00
10847,45,9.50,36,0.2,342.00
10847,60,34.00,45,0.2,1530.00
10847,71,21.50,55,0.2,1182.50
10848,5,21.35,30,0,640.50
10848,9,97.00,3,0,291.00
10849,3,10.00,49,0,490.00
10849,26,31.23,18,0.15,562.14
10850,25,14.00,20,0.15,280.00
10850,33,2.50,4,0.15,10.00
10850,70,15.00,30,0.15,450.00
10851,2,19.00,5,0.05,95.00
10851,25,14.00,10,0.05,140.00
10851,57,19.50,10,0.05,195.00
10851,59,55.00,42,0.05,2310.00
10852,2,19.00,15,0,285.00
10852,17,39.00,6,0,234.00
10852,62,49.30,50,0,2465.00
10853,18,62.50,10,0,625.00
10854,10,31.00,100,0.15,3100.00
10854,13,6.00,65,0.15,390.00
10855,16,17.45,50,0,872.50
10855,31,12.50,14,0,175.00
10855,56,38.00,24,0,912.00
10855,65,21.05,15,0.15,315.75
10856,2,19.00,20,0,380.00
10856,42,14.00,20,0,280.00
10857,3,10.00,30,0,300.00
10857,26,31.23,35,0.25,1093.05
10857,29,123.79,10,0.25,1237.90
10858,7,30.00,5,0,150.00
10858,27,43.90,10,0,439.00
10858,70,15.00,4,0,60.00
10859,24,4.50,40,0.25,180.00
10859,54,7.45,35,0.25,260.75
10859,64,33.25,30,0.25,997.50
10860,51,53.00,3,0,159.00
10860,76,18.00,20,0,360.00
10861,17,39.00,42,0,1638.00
10861,18,62.50,20,0,1250.00
10861,21,10.00,40,0,400.00
10861,33,2.50,35,0,87.50
10861,62,49.30,3,0,147.90
10862,11,21.00,25,0,525.00
10862,52,7.00,8,0,56.00
10863,1,18.00,20,0.15,360.00
10863,58,13.25,12,0.15,159.00
10864,35,18.00,4,0,72.00
10864,67,14.00,15,0,210.00
10865,38,263.50,60,0.05,15810.00
10865,39,18.00,80,0.05,1440.00
10866,2,19.00,21,0.25,399.00
10866,24,4.50,6,0.25,27.00
10866,30,25.89,40,0.25,1035.60
10867,53,32.80,3,0,98.40
10868,26,31.23,20,0,624.60
10868,35,18.00,30,0,540.00
10868,49,20.00,42,0.1,840.00
10869,1,18.00,40,0,720.00
10869,11,21.00,10,0,210.00
10869,23,9.00,50,0,450.00
10869,68,12.50,20,0,250.00
10870,35,18.00,3,0,54.00
10870,51,53.00,2,0,106.00
10871,6,25.00,50,0.05,1250.00
10871,16,17.45,12,0.05,209.40
10871,17,39.00,16,0.05,624.00
10872,55,24.00,10,0.05,240.00
10872,62,49.30,20,0.05,986.00
10872,64,33.25,15,0.05,498.75
10872,65,21.05,21,0.05,442.05
10873,21,10.00,20,0,200.00
10873,28,45.60,3,0,136.80
10874,10,31.00,10,0,310.00
10875,19,9.20,25,0,230.00
10875,47,9.50,21,0.1,199.50
10875,49,20.00,15,0,300.00
10876,46,12.00,21,0,252.00
10876,64,33.25,20,0,665.00
10877,16,17.45,30,0.25,523.50
10877,18,62.50,25,0,1562.50
10878,20,81.00,20,0.05,1620.00
10879,40,18.40,12,0,220.80
10879,65,21.05,10,0,210.50
10879,76,18.00,10,0,180.00
10880,23,9.00,30,0.2,270.00
10880,61,28.50,30,0.2,855.00
10880,70,15.00,50,0.2,750.00
10881,73,15.00,10,0,150.00
10882,42,14.00,25,0,350.00
10882,49,20.00,20,0.15,400.00
10882,54,7.45,32,0.15,238.40
10883,24,4.50,8,0,36.00
10884,21,10.00,40,0.05,400.00
10884,56,38.00,21,0.05,798.00
10884,65,21.05,12,0.05,252.60
10885,2,19.00,20,0,380.00
10885,24,4.50,12,0,54.00
10885,70,15.00,30,0,450.00
10885,77,13.00,25,0,325.00
10886,10,31.00,70,0,2170.00
10886,31,12.50,35,0,437.50
10886,77,13.00,40,0,520.00
10887,25,14.00,5,0,70.00
10888,2,19.00,20,0,380.00
10888,68,12.50,18,0,225.00
10889,11,21.00,40,0,840.00
10889,38,263.50,40,0,10540.00
10890,17,39.00,15,0,585.00
10890,34,14.00,10,0,140.00
10890,41,9.65,14,0,135.10
10891,30,25.89,15,0.05,388.35
10892,59,55.00,40,0.05,2200.00
10893,8,40.00,30,0,1200.00
10893,24,4.50,10,0,45.00
10893,29,123.79,24,0,2970.96
10893,30,25.89,35,0,906.15
10893,36,19.00,20,0,380.00
10894,13,6.00,28,0.05,168.00
10894,69,36.00,50,0.05,1800.00
10894,75,7.75,120,0.05,930.00
10895,24,4.50,110,0,495.00
10895,39,18.00,45,0,810.00
10895,40,18.40,91,0,1674.40
10895,60,34.00,100,0,3400.00
10896,45,9.50,15,0,142.50
10896,56,38.00,16,0,608.00
10897,29,123.79,80,0,9903.20
10897,30,25.89,36,0,932.04
10898,13,6.00,5,0,30.00
10899,39,18.00,8,0.15,144.00
10900,70,15.00,3,0.25,45.00
10901,41,9.65,30,0,289.50
10901,71,21.50,30,0,645.00
10902,55,24.00,30,0.15,720.00
10902,62,49.30,6,0.15,295.80
10903,13,6.00,40,0,240.00
10903,65,21.05,21,0,442.05
10903,68,12.50,20,0,250.00
10904,58,13.25,15,0,198.75
10904,62,49.30,35,0,1725.50
10905,1,18.00,20,0.05,360.00
10906,61,28.50,15,0,427.50
10907,75,7.75,14,0,108.50
10908,7,30.00,20,0.05,600.00
10908,52,7.00,14,0.05,98.00
10909,7,30.00,12,0,360.00
10909,16,17.45,15,0,261.75
10909,41,9.65,5,0,48.25
10910,19,9.20,12,0,110.40
10910,49,20.00,10,0,200.00
10910,61,28.50,5,0,142.50
10911,1,18.00,10,0,180.00
10911,17,39.00,12,0,468.00
10911,67,14.00,15,0,210.00
10912,11,21.00,40,0.25,840.00
10912,29,123.79,60,0.25,7427.40
10913,4,22.00,30,0.25,660.00
10913,33,2.50,40,0.25,100.00
10913,58,13.25,15,0,198.75
10914,71,21.50,25,0,537.50
10915,17,39.00,10,0,390.00
10915,33,2.50,30,0,75.00
10915,54,7.45,10,0,74.50
10916,16,17.45,6,0,104.70
10916,32,32.00,6,0,192.00
10916,57,19.50,20,0,390.00
10917,30,25.89,1,0,25.89
10917,60,34.00,10,0,340.00
10918,1,18.00,60,0.25,1080.00
10918,60,34.00,25,0.25,850.00
10919,16,17.45,24,0,418.80
10919,25,14.00,24,0,336.00
10919,40,18.40,20,0,368.00
10920,50,16.25,24,0,390.00
10921,35,18.00,10,0,180.00
10921,63,43.90,40,0,1756.00
10922,17,39.00,15,0,585.00
10922,24,4.50,35,0,157.50
10923,42,14.00,10,0.2,140.00
10923,43,46.00,10,0.2,460.00
10923,67,14.00,24,0.2,336.00
10924,10,31.00,20,0.1,620.00
10924,28,45.60,30,0.1,1368.00
10924,75,7.75,6,0,46.50
10925,36,19.00,25,0.15,475.00
10925,52,7.00,12,0.15,84.00
10926,11,21.00,2,0,42.00
10926,13,6.00,10,0,60.00
10926,19,9.20,7,0,64.40
10926,72,34.80,10,0,348.00
10927,20,81.00,5,0,405.00
10927,52,7.00,5,0,35.00
10927,76,18.00,20,0,360.00
10928,47,9.50,5,0,47.50
10928,76,18.00,5,0,90.00
10929,21,10.00,60,0,600.00
10929,75,7.75,49,0,379.75
10929,77,13.00,15,0,195.00
10930,21,10.00,36,0,360.00
10930,27,43.90,25,0,1097.50
10930,55,24.00,25,0.2,600.00
10930,58,13.25,30,0.2,397.50
10931,13,6.00,42,0.15,252.00
10931,57,19.50,30,0,585.00
10932,16,17.45,30,0.1,523.50
10932,62,49.30,14,0.1,690.20
10932,72,34.80,16,0,556.80
10932,75,7.75,20,0.1,155.00
10933,53,32.80,2,0,65.60
10933,61,28.50,30,0,855.00
10934,6,25.00,20,0,500.00
10935,1,18.00,21,0,378.00
10935,18,62.50,4,0.25,250.00
10935,23,9.00,8,0.25,72.00
10936,36,19.00,30,0.2,570.00
10937,28,45.60,8,0,364.80
10937,34,14.00,20,0,280.00
10938,13,6.00,20,0.25,120.00
10938,43,46.00,24,0.25,1104.00
10938,60,34.00,49,0.25,1666.00
10938,71,21.50,35,0.25,752.50
10939,2,19.00,10,0.15,190.00
10939,67,14.00,40,0.15,560.00
10940,7,30.00,8,0,240.00
10940,13,6.00,20,0,120.00
10941,31,12.50,44,0.25,550.00
10941,62,49.30,30,0.25,1479.00
10941,68,12.50,80,0.25,1000.00
10941,72,34.80,50,0,1740.00
10942,49,20.00,28,0,560.00
10943,13,6.00,15,0,90.00
10943,22,21.00,21,0,441.00
10943,46,12.00,15,0,180.00
10944,11,21.00,5,0.25,105.00
10944,44,19.45,18,0.25,350.10
10944,56,38.00,18,0,684.00
10945,13,6.00,20,0,120.00
10945,31,12.50,10,0,125.00
10946,10,31.00,25,0,775.00
10946,24,4.50,25,0,112.50
10946,77,13.00,40,0,520.00
10947,59,55.00,4,0,220.00
10948,50,16.25,9,0,146.25
10948,51,53.00,40,0,2120.00
10948,55,24.00,4,0,96.00
10949,6,25.00,12,0,300.00
10949,10,31.00,30,0,930.00
10949,17,39.00,6,0,234.00
10949,62,49.30,60,0,2958.00
10950,4,22.00,5,0,110.00
10951,33,2.50,15,0.05,37.50
10951,41,9.65,6,0.05,57.90
10951,75,7.75,50,0.05,387.50
10952,6,25.00,16,0.05,400.00
10952,28,45.60,2,0,91.20
10953,20,81.00,50,0.05,4050.00
10953,31,12.50,50,0.05,625.00
10954,16,17.45,28,0.15,488.60
10954,31,12.50,25,0.15,312.50
10954,45,9.50,30,0,285.00
10954,60,34.00,24,0.15,816.00
10955,75,7.75,12,0.2,93.00
10956,21,10.00,12,0,120.00
10956,47,9.50,14,0,133.00
10956,51,53.00,8,0,424.00
10957,30,25.89,30,0,776.70
10957,35,18.00,40,0,720.00
10957,64,33.25,8,0,266.00
10958,5,21.35,20,0,427.00
10958,7,30.00,6,0,180.00
10958,72,34.80,5,0,174.00
10959,75,7.75,20,0.15,155.00
10960,24,4.50,10,0.25,45.00
10960,41,9.65,24,0,231.60
10961,52,7.00,6,0.05,42.00
10961,76,18.00,60,0,1080.00
10962,7,30.00,45,0,1350.00
10962,13,6.00,77,0,462.00
10962,53,32.80,20,0,656.00
10962,69,36.00,9,0,324.00
10962,76,18.00,44,0,792.00
10963,60,34.00,2,0.15,68.00
10964,18,62.50,6,0,375.00
10964,38,263.50,5,0,1317.50
10964,69,36.00,10,0,360.00
10965,51,53.00,16,0,848.00
10966,37,26.00,8,0,208.00
10966,56,38.00,12,0.15,456.00
10966,62,49.30,12,0.15,591.60
10967,19,9.20,12,0,110.40
10967,49,20.00,40,0,800.00
10968,12,38.00,30,0,1140.00
10968,24,4.50,30,0,135.00
10968,64,33.25,4,0,133.00
10969,46,12.00,9,0,108.00
10970,52,7.00,40,0.2,280.00
10971,29,123.79,14,0,1733.06
10972,17,39.00,6,0,234.00
10972,33,2.50,7,0,17.50
10973,26,31.23,5,0,156.15
10973,41,9.65,6,0,57.90
10973,75,7.75,10,0,77.50
10974,63,43.90,10,0,439.00
10975,8,40.00,16,0,640.00
10975,75,7.75,10,0,77.50
10976,28,45.60,20,0,912.00
10977,39,18.00,30,0,540.00
10977,47,9.50,30,0,285.00
10977,51,53.00,10,0,530.00
10977,63,43.90,20,0,878.00
10978,8,40.00,20,0.15,800.00
10978,21,10.00,40,0.15,400.00
10978,40,18.40,10,0,184.00
10978,44,19.45,6,0.15,116.70
10979,7,30.00,18,0,540.00
10979,12,38.00,20,0,760.00
10979,24,4.50,80,0,360.00
10979,27,43.90,30,0,1317.00
10979,31,12.50,24,0,300.00
10979,63,43.90,35,0,1536.50
10980,75,7.75,40,0.2,310.00
10981,38,263.50,60,0,15810.00
10982,7,30.00,20,0,600.00
10982,43,46.00,9,0,414.00
10983,13,6.00,84,0.15,504.00
10983,57,19.50,15,0,292.50
10984,16,17.45,55,0,959.75
10984,24,4.50,20,0,90.00
10984,36,19.00,40,0,760.00
10985,16,17.45,36,0.1,628.20
10985,18,62.50,8,0.1,500.00
10985,32,32.00,35,0.1,1120.00
10986,11,21.00,30,0,630.00
10986,20,81.00,15,0,1215.00
10986,76,18.00,10,0,180.00
10986,77,13.00,15,0,195.00
10987,7,30.00,60,0,1800.00
10987,43,46.00,6,0,276.00
10987,72,34.80,20,0,696.00
10988,7,30.00,60,0,1800.00
10988,62,49.30,40,0.1,1972.00
10989,6,25.00,40,0,1000.00
10989,11,21.00,15,0,315.00
10989,41,9.65,4,0,38.60
10990,21,10.00,65,0,650.00
10990,34,14.00,60,0.15,840.00
10990,55,24.00,65,0.15,1560.00
10990,61,28.50,66,0.15,1881.00
10991,2,19.00,50,0.2,950.00
10991,70,15.00,20,0.2,300.00
10991,76,18.00,90,0.2,1620.00
10992,72,34.80,2,0,69.60
10993,29,123.79,50,0.25,6189.50
10993,41,9.65,35,0.25,337.75
10994,59,55.00,18,0.05,990.00
10995,51,53.00,20,0,1060.00
10995,60,34.00,4,0,136.00
10996,42,14.00,40,0,560.00
10997,32,32.00,50,0,1600.00
10997,46,12.00,20,0.25,240.00
10997,52,7.00,20,0.25,140.00
10998,24,4.50,12,0,54.00
10998,61,28.50,7,0,199.50
10998,74,10.00,20,0,200.00
10998,75,7.75,30,0,232.50
10999,41,9.65,20,0.05,193.00
10999,51,53.00,15,0.05,795.00
10999,77,13.00,21,0.05,273.00
11000,4,22.00,25,0.25,550.00
11000,24,4.50,30,0.25,135.00
11000,77,13.00,30,0,390.00
11001,7,30.00,60,0,1800.00
11001,22,21.00,25,0,525.00
11001,46,12.00,25,0,300.00
11001,55,24.00,6,0,144.00
11002,13,6.00,56,0,336.00
11002,35,18.00,15,0.15,270.00
11002,42,14.00,24,0.15,336.00
11002,55,24.00,40,0,960.00
11003,1,18.00,4,0,72.00
11003,40,18.40,10,0,184.00
11003,52,7.00,10,0,70.00
11004,26,31.23,6,0,187.38
11004,76,18.00,6,0,108.00
11005,1,18.00,2,0,36.00
11005,59,55.00,10,0,550.00
11006,1,18.00,8,0,144.00
11006,29,123.79,2,0.25,247.58
11007,8,40.00,30,0,1200.00
11007,29,123.79,10,0,1237.90
11007,42,14.00,14,0,196.00
11008,28,45.60,70,0.05,3192.00
11008,34,14.00,90,0.05,1260.00
11008,71,21.50,21,0,451.50
11009,24,4.50,12,0,54.00
11009,36,19.00,18,0.25,342.00
11009,60,34.00,9,0,306.00
11010,7,30.00,20,0,600.00
11010,24,4.50,10,0,45.00
11011,58,13.25,40,0.05,530.00
11011,71,21.50,20,0,430.00
11012,19,9.20,50,0.05,460.00
11012,60,34.00,36,0.05,1224.00
11012,71,21.50,60,0.05,1290.00
11013,23,9.00,10,0,90.00
11013,42,14.00,4,0,56.00
11013,45,9.50,20,0,190.00
11013,68,12.50,2,0,25.00
11014,41,9.65,28,0.1,270.20
11015,30,25.89,15,0,388.35
11015,77,13.00,18,0,234.00
11016,31,12.50,15,0,187.50
11016,36,19.00,16,0,304.00
11017,3,10.00,25,0,250.00
11017,59,55.00,110,0,6050.00
11017,70,15.00,30,0,450.00
11018,12,38.00,20,0,760.00
11018,18,62.50,10,0,625.00
11018,56,38.00,5,0,190.00
11019,46,12.00,3,0,36.00
11019,49,20.00,2,0,40.00
11020,10,31.00,24,0.15,744.00
11021,2,19.00,11,0.25,209.00
11021,20,81.00,15,0,1215.00
11021,26,31.23,63,0,1967.49
11021,51,53.00,44,0.25,2332.00
11021,72,34.80,35,0,1218.00
11022,19,9.20,35,0,322.00
11022,69,36.00,30,0,1080.00
11023,7,30.00,4,0,120.00
11023,43,46.00,30,0,1380.00
11024,26,31.23,12,0,374.76
11024,33,2.50,30,0,75.00
11024,65,21.05,21,0,442.05
11024,71,21.50,50,0,1075.00
11025,1,18.00,10,0.1,180.00
11025,13,6.00,20,0.1,120.00
11026,18,62.50,8,0,500.00
11026,51,53.00,10,0,530.00
11027,24,4.50,30,0.25,135.00
11027,62,49.30,21,0.25,1035.30
11028,55,24.00,35,0,840.00
11028,59,55.00,24,0,1320.00
11029,56,38.00,20,0,760.00
11029,63,43.90,12,0,526.80
11030,2,19.00,100,0.25,1900.00
11030,5,21.35,70,0,1494.50
11030,29,123.79,60,0.25,7427.40
11030,59,55.00,100,0.25,5500.00
11031,1,18.00,45,0,810.00
11031,13,6.00,80,0,480.00
11031,24,4.50,21,0,94.50
11031,64,33.25,20,0,665.00
11031,71,21.50,16,0,344.00
11032,36,19.00,35,0,665.00
11032,38,263.50,25,0,6587.50
11032,59,55.00,30,0,1650.00
11033,53,32.80,70,0.1,2296.00
11033,69,36.00,36,0.1,1296.00
11034,21,10.00,15,0.1,150.00
11034,44,19.45,12,0,233.40
11034,61,28.50,6,0,171.00
11035,1,18.00,10,0,180.00
11035,35,18.00,60,0,1080.00
11035,42,14.00,30,0,420.00
11035,54,7.45,10,0,74.50
11036,13,6.00,7,0,42.00
11036,59,55.00,30,0,1650.00
11037,70,15.00,4,0,60.00
11038,40,18.40,5,0.2,92.00
11038,52,7.00,2,0,14.00
11038,71,21.50,30,0,645.00
11039,28,45.60,20,0,912.00
11039,35,18.00,24,0,432.00
11039,49,20.00,60,0,1200.00
11039,57,19.50,28,0,546.00
11040,21,10.00,20,0,200.00
11041,2,19.00,30,0.2,570.00
11041,63,43.90,30,0,1317.00
11042,44,19.45,15,0,291.75
11042,61,28.50,4,0,114.00
11043,11,21.00,10,0,210.00
11044,62,49.30,12,0,591.60
11045,33,2.50,15,0,37.50
11045,51,53.00,24,0,1272.00
11046,12,38.00,20,0.05,760.00
11046,32,32.00,15,0.05,480.00
11046,35,18.00,18,0.05,324.00
11047,1,18.00,25,0.25,450.00
11047,5,21.35,30,0.25,640.50
11048,68,12.50,42,0,525.00
11049,2,19.00,10,0.2,190.00
11049,12,38.00,4,0.2,152.00
11050,76,18.00,50,0.1,900.00
11051,24,4.50,10,0.2,45.00
11052,43,46.00,30,0.2,1380.00
11052,61,28.50,10,0.2,285.00
11053,18,62.50,35,0.2,2187.50
11053,32,32.00,20,0,640.00
11053,64,33.25,25,0.2,831.25
11054,33,2.50,10,0,25.00
11054,67,14.00,20,0,280.00
11055,24,4.50,15,0,67.50
11055,25,14.00,15,0,210.00
11055,51,53.00,20,0,1060.00
11055,57,19.50,20,0,390.00
11056,7,30.00,40,0,1200.00
11056,55,24.00,35,0,840.00
11056,60,34.00,50,0,1700.00
11057,70,15.00,3,0,45.00
11058,21,10.00,3,0,30.00
11058,60,34.00,21,0,714.00
11058,61,28.50,4,0,114.00
11059,13,6.00,30,0,180.00
11059,17,39.00,12,0,468.00
11059,60,34.00,35,0,1190.00
11060,60,34.00,4,0,136.00
11060,77,13.00,10,0,130.00
11061,60,34.00,15,0,510.00
11062,53,32.80,10,0.2,328.00
11062,70,15.00,12,0.2,180.00
11063,34,14.00,30,0,420.00
11063,40,18.40,40,0.1,736.00
11063,41,9.65,30,0.1,289.50
11064,17,39.00,77,0.1,3003.00
11064,41,9.65,12,0,115.80
11064,53,32.80,25,0.1,820.00
11064,55,24.00,4,0.1,96.00
11064,68,12.50,55,0,687.50
11065,30,25.89,4,0.25,103.56
11065,54,7.45,20,0.25,149.00
11066,16,17.45,3,0,52.35
11066,19,9.20,42,0,386.40
11066,34,14.00,35,0,490.00
11067,41,9.65,9,0,86.85
11068,28,45.60,8,0.15,364.80
11068,43,46.00,36,0.15,1656.00
11068,77,13.00,28,0.15,364.00
11069,39,18.00,20,0,360.00
11070,1,18.00,40,0.15,720.00
11070,2,19.00,20,0.15,380.00
11070,16,17.45,30,0.15,523.50
11070,31,12.50,20,0,250.00
11071,7,30.00,15,0.05,450.00
11071,13,6.00,10,0.05,60.00
11072,2,19.00,8,0,152.00
11072,41,9.65,40,0,386.00
11072,50,16.25,22,0,357.50
11072,64,33.25,130,0,4322.50
11073,11,21.00,10,0,210.00
11073,24,4.50,20,0,90.00
11074,16,17.45,14,0.05,244.30
11075,2,19.00,10,0.15,190.00
11075,46,12.00,30,0.15,360.00
11075,76,18.00,2,0.15,36.00
11076,6,25.00,20,0.25,500.00
11076,14,23.25,20,0.25,465.00
11076,19,9.20,10,0.25,92.00
11077,2,19.00,24,0.2,456.00
11077,3,10.00,4,0,40.00
11077,4,22.00,1,0,22.00
11077,6,25.00,1,0.02,25.00
11077,7,30.00,1,0.05,30.00
11077,8,40.00,2,0.1,80.00
11077,10,31.00,1,0,31.00
11077,12,38.00,2,0.05,76.00
11077,13,6.00,4,0,24.00
11077,14,23.25,1,0.03,23.25
11077,16,17.45,2,0.03,34.90
11077,20,81.00,1,0.04,81.00
11077,23,9.00,2,0,18.00
11077,32,32.00,1,0,32.00
11077,39,18.00,2,0.05,36.00
11077,41,9.65,3,0,28.95
11077,46,12.00,3,0.02,36.00
11077,52,7.00,2,0,14.00
11077,55,24.00,2,0,48.00
11077,60,34.00,2,0.06,68.00
11077,64,33.25,2,0.03,66.50
11077,66,17.00,1,0,17.00
11077,73,15.00,2,0.01,30.00
11077,75,7.75,4,0,31.00
11077,77,13.00,2,0,26.00
